UnitName,Power
Core0,5.579306304171695
Core1,5.575071767013821
Core2,5.227980222233052
Core3,5.204341864559542
Core4,5.227821119980748
Core5,0.24639855068043034
Core6,0.24639855068043034
Core7,0.24639855068043034
Core8,0.24639855068043034
Core9,0.24639855068043034
L3_0,0.24699929835776455
L3_1,0.24699929835776455
L3_2,0.24699929835776455
L3_3,0.24699929835776455
L3_4,0.24699929835776455
L3_5,0.24699929835776455
L3_6,0.24699929835776455
L3_7,0.24699929835776455
L3_8,0.24699929835776455
L3_9,0.24699929835776455
IO,2.8365078063671034
MemController,1.2156462027287587
Si_0,0.0
Si_1,0.0
Si_2,0.0
Si_3,0.0
Si_4,0.0
