UnitName,Power
Core0,4.502347012236956
Core1,0.24639778771053458
Core2,4.50282189725779
Core3,0.24639778771053458
Core4,4.441674747168225
Core5,4.448251823467797
Core6,4.443456399174942
Core7,4.442572955296608
Core8,0.24639778771053458
Core9,4.502743837697563
L3_0,0.22181243775248807
L3_1,0.22181243775248807
L3_2,0.22181243775248807
L3_3,0.22181243775248807
L3_4,0.22181243775248807
L3_5,0.22181243775248807
L3_6,0.22181243775248807
L3_7,0.22181243775248807
L3_8,0.22181243775248807
L3_9,0.22181243775248807
IO,2.8365078063671034
MemController,1.2156462027287587
Si_0,0.0
Si_1,0.0
Si_2,0.0
Si_3,0.0
Si_4,0.0
