TIME,V(NODE0_0_0),V(NODE0_0_1),V(NODE0_0_2),V(NODE0_0_3),V(NODE0_0_4),V(NODE0_0_5),V(NODE0_0_6),V(NODE0_0_7),V(NODE0_0_8),V(NODE0_0_9),V(NODE0_1_0),V(NODE0_1_1),V(NODE0_1_2),V(NODE0_1_3),V(NODE0_1_4),V(NODE0_1_5),V(NODE0_1_6),V(NODE0_1_7),V(NODE0_1_8),V(NODE0_1_9),V(NODE0_2_0),V(NODE0_2_1),V(NODE0_2_2),V(NODE0_2_3),V(NODE0_2_4),V(NODE0_2_5),V(NODE0_2_6),V(NODE0_2_7),V(NODE0_2_8),V(NODE0_2_9),V(NODE0_3_0),V(NODE0_3_1),V(NODE0_3_2),V(NODE0_3_3),V(NODE0_3_4),V(NODE0_3_5),V(NODE0_3_6),V(NODE0_3_7),V(NODE0_3_8),V(NODE0_3_9),V(NODE0_4_0),V(NODE0_4_1),V(NODE0_4_2),V(NODE0_4_3),V(NODE0_4_4),V(NODE0_4_5),V(NODE0_4_6),V(NODE0_4_7),V(NODE0_4_8),V(NODE0_4_9),V(NODE0_5_0),V(NODE0_5_1),V(NODE0_5_2),V(NODE0_5_3),V(NODE0_5_4),V(NODE0_5_5),V(NODE0_5_6),V(NODE0_5_7),V(NODE0_5_8),V(NODE0_5_9),V(NODE0_6_0),V(NODE0_6_1),V(NODE0_6_2),V(NODE0_6_3),V(NODE0_6_4),V(NODE0_6_5),V(NODE0_6_6),V(NODE0_6_7),V(NODE0_6_8),V(NODE0_6_9),V(NODE0_7_0),V(NODE0_7_1),V(NODE0_7_2),V(NODE0_7_3),V(NODE0_7_4),V(NODE0_7_5),V(NODE0_7_6),V(NODE0_7_7),V(NODE0_7_8),V(NODE0_7_9),V(NODE0_8_0),V(NODE0_8_1),V(NODE0_8_2),V(NODE0_8_3),V(NODE0_8_4),V(NODE0_8_5),V(NODE0_8_6),V(NODE0_8_7),V(NODE0_8_8),V(NODE0_8_9),V(NODE0_9_0),V(NODE0_9_1),V(NODE0_9_2),V(NODE0_9_3),V(NODE0_9_4),V(NODE0_9_5),V(NODE0_9_6),V(NODE0_9_7),V(NODE0_9_8),V(NODE0_9_9),V(NODE1_0_0),V(NODE1_0_1),V(NODE1_0_2),V(NODE1_0_3),V(NODE1_0_4),V(NODE1_0_5),V(NODE1_0_6),V(NODE1_0_7),V(NODE1_0_8),V(NODE1_0_9),V(NODE1_1_0),V(NODE1_1_1),V(NODE1_1_2),V(NODE1_1_3),V(NODE1_1_4),V(NODE1_1_5),V(NODE1_1_6),V(NODE1_1_7),V(NODE1_1_8),V(NODE1_1_9),V(NODE1_2_0),V(NODE1_2_1),V(NODE1_2_2),V(NODE1_2_3),V(NODE1_2_4),V(NODE1_2_5),V(NODE1_2_6),V(NODE1_2_7),V(NODE1_2_8),V(NODE1_2_9),V(NODE1_3_0),V(NODE1_3_1),V(NODE1_3_2),V(NODE1_3_3),V(NODE1_3_4),V(NODE1_3_5),V(NODE1_3_6),V(NODE1_3_7),V(NODE1_3_8),V(NODE1_3_9),V(NODE1_4_0),V(NODE1_4_1),V(NODE1_4_2),V(NODE1_4_3),V(NODE1_4_4),V(NODE1_4_5),V(NODE1_4_6),V(NODE1_4_7),V(NODE1_4_8),V(NODE1_4_9),V(NODE1_5_0),V(NODE1_5_1),V(NODE1_5_2),V(NODE1_5_3),V(NODE1_5_4),V(NODE1_5_5),V(NODE1_5_6),V(NODE1_5_7),V(NODE1_5_8),V(NODE1_5_9),V(NODE1_6_0),V(NODE1_6_1),V(NODE1_6_2),V(NODE1_6_3),V(NODE1_6_4),V(NODE1_6_5),V(NODE1_6_6),V(NODE1_6_7),V(NODE1_6_8),V(NODE1_6_9),V(NODE1_7_0),V(NODE1_7_1),V(NODE1_7_2),V(NODE1_7_3),V(NODE1_7_4),V(NODE1_7_5),V(NODE1_7_6),V(NODE1_7_7),V(NODE1_7_8),V(NODE1_7_9),V(NODE1_8_0),V(NODE1_8_1),V(NODE1_8_2),V(NODE1_8_3),V(NODE1_8_4),V(NODE1_8_5),V(NODE1_8_6),V(NODE1_8_7),V(NODE1_8_8),V(NODE1_8_9),V(NODE1_9_0),V(NODE1_9_1),V(NODE1_9_2),V(NODE1_9_3),V(NODE1_9_4),V(NODE1_9_5),V(NODE1_9_6),V(NODE1_9_7),V(NODE1_9_8),V(NODE1_9_9)
0.0000e+00,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02,3.1815e+02
1.2000e-02,3.1871e+02,3.1871e+02,3.1870e+02,3.1870e+02,3.1870e+02,3.1870e+02,3.1870e+02,3.1870e+02,3.1870e+02,3.1870e+02,3.1869e+02,3.1869e+02,3.1868e+02,3.1867e+02,3.1867e+02,3.1868e+02,3.1869e+02,3.1868e+02,3.1867e+02,3.1866e+02,3.1857e+02,3.1855e+02,3.1846e+02,3.1839e+02,3.1838e+02,3.1842e+02,3.1852e+02,3.1851e+02,3.1832e+02,3.1825e+02,3.1880e+02,3.1876e+02,3.1855e+02,3.1837e+02,3.1834e+02,3.1840e+02,3.1853e+02,3.1852e+02,3.1828e+02,3.1819e+02,3.2115e+02,3.2097e+02,3.1965e+02,3.1852e+02,3.1840e+02,3.1856e+02,3.1889e+02,3.1888e+02,3.1841e+02,3.1822e+02,3.2482e+02,3.2444e+02,3.2137e+02,3.1875e+02,3.1858e+02,3.1982e+02,3.2260e+02,3.2257e+02,3.1948e+02,3.1837e+02,3.2703e+02,3.2653e+02,3.2241e+02,3.1889e+02,3.1876e+02,3.2116e+02,3.2662e+02,3.2656e+02,3.2062e+02,3.1853e+02,3.2501e+02,3.2462e+02,3.2146e+02,3.1878e+02,3.1869e+02,3.2070e+02,3.2525e+02,3.2520e+02,3.2025e+02,3.1851e+02,3.1910e+02,3.1903e+02,3.1873e+02,3.1848e+02,3.1846e+02,3.1867e+02,3.1906e+02,3.1905e+02,3.1863e+02,3.1844e+02,3.1849e+02,3.1847e+02,3.1844e+02,3.1841e+02,3.1840e+02,3.1843e+02,3.1847e+02,3.1847e+02,3.1842e+02,3.1840e+02,3.1849e+02,3.1849e+02,3.1848e+02,3.1848e+02,3.1848e+02,3.1848e+02,3.1848e+02,3.1848e+02,3.1848e+02,3.1848e+02,3.1848e+02,3.1847e+02,3.1846e+02,3.1845e+02,3.1845e+02,3.1846e+02,3.1846e+02,3.1846e+02,3.1844e+02,3.1843e+02,3.1846e+02,3.1844e+02,3.1838e+02,3.1833e+02,3.1832e+02,3.1835e+02,3.1839e+02,3.1837e+02,3.1829e+02,3.1825e+02,3.1874e+02,3.1868e+02,3.1851e+02,3.1835e+02,3.1831e+02,3.1835e+02,3.1843e+02,3.1841e+02,3.1828e+02,3.1821e+02,3.2005e+02,3.1985e+02,3.1915e+02,3.1853e+02,3.1840e+02,3.1855e+02,3.1881e+02,3.1878e+02,3.1846e+02,3.1827e+02,3.2194e+02,3.2154e+02,3.2008e+02,3.1880e+02,3.1863e+02,3.1931e+02,3.2052e+02,3.2049e+02,3.1914e+02,3.1847e+02,3.2299e+02,3.2249e+02,3.2060e+02,3.1896e+02,3.1883e+02,3.2004e+02,3.2223e+02,3.2217e+02,3.1980e+02,3.1865e+02,3.2189e+02,3.2150e+02,3.2006e+02,3.1881e+02,3.1874e+02,3.1976e+02,3.2158e+02,3.2154e+02,3.1956e+02,3.1860e+02,3.1914e+02,3.1903e+02,3.1873e+02,3.1846e+02,3.1845e+02,3.1867e+02,3.1902e+02,3.1901e+02,3.1863e+02,3.1841e+02,3.1848e+02,3.1846e+02,3.1840e+02,3.1834e+02,3.1834e+02,3.1838e+02,3.1845e+02,3.1844e+02,3.1838e+02,3.1833e+02
2.4000e-02,3.1947e+02,3.1947e+02,3.1946e+02,3.1945e+02,3.1945e+02,3.1945e+02,3.1945e+02,3.1945e+02,3.1944e+02,3.1943e+02,3.1946e+02,3.1944e+02,3.1940e+02,3.1936e+02,3.1935e+02,3.1936e+02,3.1939e+02,3.1938e+02,3.1932e+02,3.1929e+02,3.1946e+02,3.1937e+02,3.1910e+02,3.1886e+02,3.1881e+02,3.1890e+02,3.1908e+02,3.1904e+02,3.1867e+02,3.1851e+02,3.2123e+02,3.2093e+02,3.1992e+02,3.1901e+02,3.1880e+02,3.1895e+02,3.1927e+02,3.1921e+02,3.1866e+02,3.1838e+02,3.3425e+02,3.3305e+02,3.2609e+02,3.2006e+02,3.1921e+02,3.1980e+02,3.2100e+02,3.2092e+02,3.1941e+02,3.1863e+02,3.4598e+02,3.4388e+02,3.3173e+02,3.2125e+02,3.2022e+02,3.2430e+02,3.3279e+02,3.3263e+02,3.2334e+02,3.1949e+02,3.4945e+02,3.4703e+02,3.3344e+02,3.2177e+02,3.2106e+02,3.2885e+02,3.4513e+02,3.4489e+02,3.2731e+02,3.2028e+02,3.4321e+02,3.4132e+02,3.3044e+02,3.2112e+02,3.2066e+02,3.2720e+02,3.4078e+02,3.4059e+02,3.2593e+02,3.2007e+02,3.2267e+02,3.2220e+02,3.2073e+02,3.1945e+02,3.1935e+02,3.2035e+02,3.2201e+02,3.2196e+02,3.2017e+02,3.1921e+02,3.1954e+02,3.1942e+02,3.1916e+02,3.1893e+02,3.1891e+02,3.1909e+02,3.1935e+02,3.1934e+02,3.1906e+02,3.1887e+02,3.1896e+02,3.1896e+02,3.1894e+02,3.1893e+02,3.1893e+02,3.1893e+02,3.1893e+02,3.1893e+02,3.1892e+02,3.1891e+02,3.1899e+02,3.1897e+02,3.1892e+02,3.1887e+02,3.1886e+02,3.1887e+02,3.1888e+02,3.1887e+02,3.1883e+02,3.1880e+02,3.1923e+02,3.1913e+02,3.1891e+02,3.1871e+02,3.1864e+02,3.1868e+02,3.1876e+02,3.1873e+02,3.1856e+02,3.1846e+02,3.2096e+02,3.2062e+02,3.1976e+02,3.1897e+02,3.1872e+02,3.1881e+02,3.1902e+02,3.1897e+02,3.1863e+02,3.1842e+02,3.2759e+02,3.2651e+02,3.2306e+02,3.1997e+02,3.1922e+02,3.1965e+02,3.2048e+02,3.2041e+02,3.1937e+02,3.1873e+02,3.3375e+02,3.3197e+02,3.2617e+02,3.2106e+02,3.2018e+02,3.2229e+02,3.2599e+02,3.2586e+02,3.2178e+02,3.1955e+02,3.3556e+02,3.3356e+02,3.2712e+02,3.2150e+02,3.2090e+02,3.2472e+02,3.3127e+02,3.3109e+02,3.2401e+02,3.2027e+02,3.3181e+02,3.3026e+02,3.2524e+02,3.2087e+02,3.2050e+02,3.2374e+02,3.2922e+02,3.2908e+02,3.2317e+02,3.2003e+02,3.2220e+02,3.2171e+02,3.2047e+02,3.1939e+02,3.1929e+02,3.2012e+02,3.2135e+02,3.2130e+02,3.1997e+02,3.1913e+02,3.1951e+02,3.1937e+02,3.1907e+02,3.1881e+02,3.1878e+02,3.1898e+02,3.1924e+02,3.1923e+02,3.1894e+02,3.1873e+02
3.6000e-02,3.1993e+02,3.1991e+02,3.1988e+02,3.1986e+02,3.1985e+02,3.1985e+02,3.1985e+02,3.1984e+02,3.1982e+02,3.1981e+02,3.2004e+02,3.1999e+02,3.1987e+02,3.1977e+02,3.1973e+02,3.1974e+02,3.1977e+02,3.1975e+02,3.1967e+02,3.1961e+02,3.2070e+02,3.2047e+02,3.1990e+02,3.1938e+02,3.1920e+02,3.1929e+02,3.1950e+02,3.1944e+02,3.1899e+02,3.1877e+02,3.2544e+02,3.2459e+02,3.2225e+02,3.2012e+02,3.1946e+02,3.1963e+02,3.2010e+02,3.2001e+02,3.1920e+02,3.1874e+02,3.4887e+02,3.4598e+02,3.3364e+02,3.2278e+02,3.2065e+02,3.2159e+02,3.2364e+02,3.2349e+02,3.2094e+02,3.1946e+02,3.6782e+02,3.6320e+02,3.4299e+02,3.2536e+02,3.2291e+02,3.2922e+02,3.4179e+02,3.4149e+02,3.2772e+02,3.2138e+02,3.7146e+02,3.6648e+02,3.4487e+02,3.2620e+02,3.2458e+02,3.3661e+02,3.6028e+02,3.5985e+02,3.3430e+02,3.2307e+02,3.6035e+02,3.5648e+02,3.3939e+02,3.2468e+02,3.2364e+02,3.3389e+02,3.5387e+02,3.5353e+02,3.3199e+02,3.2251e+02,3.2795e+02,3.2680e+02,3.2370e+02,3.2103e+02,3.2075e+02,3.2271e+02,3.2580e+02,3.2570e+02,3.2236e+02,3.2039e+02,3.2132e+02,3.2098e+02,3.2028e+02,3.1968e+02,3.1960e+02,3.2003e+02,3.2062e+02,3.2059e+02,3.1994e+02,3.1948e+02,3.1926e+02,3.1925e+02,3.1922e+02,3.1919e+02,3.1917e+02,3.1917e+02,3.1918e+02,3.1917e+02,3.1915e+02,3.1914e+02,3.1943e+02,3.1937e+02,3.1926e+02,3.1916e+02,3.1911e+02,3.1911e+02,3.1913e+02,3.1911e+02,3.1905e+02,3.1901e+02,3.2026e+02,3.2004e+02,3.1957e+02,3.1913e+02,3.1895e+02,3.1897e+02,3.1907e+02,3.1902e+02,3.1880e+02,3.1866e+02,3.2406e+02,3.2329e+02,3.2153e+02,3.1991e+02,3.1930e+02,3.1937e+02,3.1967e+02,3.1959e+02,3.1908e+02,3.1873e+02,3.3591e+02,3.3372e+02,3.2759e+02,3.2204e+02,3.2043e+02,3.2102e+02,3.2233e+02,3.2220e+02,3.2054e+02,3.1943e+02,3.4589e+02,3.4248e+02,3.3276e+02,3.2412e+02,3.2229e+02,3.2543e+02,3.3090e+02,3.3068e+02,3.2459e+02,3.2103e+02,3.4792e+02,3.4426e+02,3.3388e+02,3.2480e+02,3.2356e+02,3.2932e+02,3.3889e+02,3.3860e+02,3.2821e+02,3.2237e+02,3.4133e+02,3.3852e+02,3.3049e+02,3.2351e+02,3.2276e+02,3.2773e+02,3.3585e+02,3.3561e+02,3.2684e+02,3.2189e+02,3.2600e+02,3.2499e+02,3.2269e+02,3.2071e+02,3.2045e+02,3.2188e+02,3.2394e+02,3.2385e+02,3.2161e+02,3.2011e+02,3.2102e+02,3.2068e+02,3.2003e+02,3.1947e+02,3.1938e+02,3.1977e+02,3.2027e+02,3.2024e+02,3.1968e+02,3.1925e+02
4.8000e-02,3.2025e+02,3.2021e+02,3.2016e+02,3.2011e+02,3.2008e+02,3.2007e+02,3.2007e+02,3.2006e+02,3.2003e+02,3.2002e+02,3.2057e+02,3.2047e+02,3.2027e+02,3.2008e+02,3.1999e+02,3.1998e+02,3.2001e+02,3.1998e+02,3.1988e+02,3.1981e+02,3.2201e+02,3.2162e+02,3.2074e+02,3.1993e+02,3.1959e+02,3.1963e+02,3.1985e+02,3.1977e+02,3.1927e+02,3.1900e+02,3.2907e+02,3.2772e+02,3.2439e+02,3.2133e+02,3.2023e+02,3.2034e+02,3.2090e+02,3.2076e+02,3.1977e+02,3.1916e+02,3.5831e+02,3.5422e+02,3.3889e+02,3.2528e+02,3.2221e+02,3.2325e+02,3.2573e+02,3.2551e+02,3.2233e+02,3.2038e+02,3.8168e+02,3.7533e+02,3.5063e+02,3.2900e+02,3.2548e+02,3.3279e+02,3.4727e+02,3.4686e+02,3.3088e+02,3.2318e+02,3.8592e+02,3.7916e+02,3.5288e+02,3.3013e+02,3.2774e+02,3.4173e+02,3.6876e+02,3.6821e+02,3.3894e+02,3.2554e+02,3.7192e+02,3.6668e+02,3.4582e+02,3.2785e+02,3.2634e+02,3.3833e+02,3.6116e+02,3.6071e+02,3.3605e+02,3.2473e+02,3.3239e+02,3.3065e+02,3.2639e+02,3.2272e+02,3.2225e+02,3.2480e+02,3.2868e+02,3.2853e+02,3.2429e+02,3.2165e+02,3.2329e+02,3.2270e+02,3.2156e+02,3.2059e+02,3.2043e+02,3.2106e+02,3.2191e+02,3.2186e+02,3.2090e+02,3.2019e+02,3.1949e+02,3.1946e+02,3.1941e+02,3.1935e+02,3.1932e+02,3.1932e+02,3.1931e+02,3.1930e+02,3.1928e+02,3.1927e+02,3.1982e+02,3.1973e+02,3.1955e+02,3.1938e+02,3.1929e+02,3.1928e+02,3.1929e+02,3.1926e+02,3.1919e+02,3.1914e+02,3.2122e+02,3.2087e+02,3.2019e+02,3.1955e+02,3.1925e+02,3.1923e+02,3.1933e+02,3.1926e+02,3.1900e+02,3.1883e+02,3.2650e+02,3.2540e+02,3.2302e+02,3.2080e+02,3.1989e+02,3.1991e+02,3.2024e+02,3.2013e+02,3.1950e+02,3.1906e+02,3.4134e+02,3.3842e+02,3.3075e+02,3.2377e+02,3.2157e+02,3.2218e+02,3.2371e+02,3.2353e+02,3.2151e+02,3.2012e+02,3.5366e+02,3.4921e+02,3.3726e+02,3.2659e+02,3.2409e+02,3.2766e+02,3.3395e+02,3.3365e+02,3.2656e+02,3.2229e+02,3.5603e+02,3.5130e+02,3.3860e+02,3.2747e+02,3.2572e+02,3.3234e+02,3.4328e+02,3.4290e+02,3.3095e+02,3.2405e+02,3.4779e+02,3.4414e+02,3.3428e+02,3.2570e+02,3.2461e+02,3.3037e+02,3.3967e+02,3.3936e+02,3.2927e+02,3.2340e+02,3.2900e+02,3.2760e+02,3.2457e+02,3.2195e+02,3.2155e+02,3.2330e+02,3.2579e+02,3.2567e+02,3.2292e+02,3.2104e+02,3.2249e+02,3.2197e+02,3.2101e+02,3.2019e+02,3.2003e+02,3.2054e+02,3.2120e+02,3.2116e+02,3.2040e+02,3.1981e+02
6.0000e-02,3.2050e+02,3.2045e+02,3.2036e+02,3.2028e+02,3.2023e+02,3.2021e+02,3.2021e+02,3.2019e+02,3.2016e+02,3.2013e+02,3.2103e+02,3.2088e+02,3.2060e+02,3.2033e+02,3.2019e+02,3.2016e+02,3.2018e+02,3.2014e+02,3.2002e+02,3.1995e+02,3.2311e+02,3.2258e+02,3.2147e+02,3.2042e+02,3.1995e+02,3.1994e+02,3.2014e+02,3.2004e+02,3.1950e+02,3.1920e+02,3.3180e+02,3.3010e+02,3.2608e+02,3.2236e+02,3.2093e+02,3.2095e+02,3.2152e+02,3.2135e+02,3.2025e+02,3.1955e+02,3.6511e+02,3.6023e+02,3.4278e+02,3.2725e+02,3.2350e+02,3.2449e+02,3.2713e+02,3.2684e+02,3.2335e+02,3.2115e+02,3.9075e+02,3.8331e+02,3.5585e+02,3.3174e+02,3.2744e+02,3.3496e+02,3.4986e+02,3.4937e+02,3.3277e+02,3.2452e+02,3.9482e+02,3.8694e+02,3.5810e+02,3.3306e+02,3.3005e+02,3.4470e+02,3.7280e+02,3.7216e+02,3.4161e+02,3.2730e+02,3.7962e+02,3.7347e+02,3.5030e+02,3.3032e+02,3.2838e+02,3.4131e+02,3.6587e+02,3.6534e+02,3.3874e+02,3.2636e+02,3.3579e+02,3.3362e+02,3.2855e+02,3.2417e+02,3.2351e+02,3.2634e+02,3.3065e+02,3.3047e+02,3.2571e+02,3.2269e+02,3.2502e+02,3.2422e+02,3.2274e+02,3.2147e+02,3.2122e+02,3.2196e+02,3.2295e+02,3.2288e+02,3.2173e+02,3.2086e+02,3.1967e+02,3.1963e+02,3.1955e+02,3.1948e+02,3.1943e+02,3.1941e+02,3.1940e+02,3.1939e+02,3.1936e+02,3.1934e+02,3.2015e+02,3.2002e+02,3.1979e+02,3.1956e+02,3.1943e+02,3.1940e+02,3.1940e+02,3.1937e+02,3.1929e+02,3.1923e+02,3.2199e+02,3.2155e+02,3.2071e+02,3.1991e+02,3.1951e+02,3.1945e+02,3.1953e+02,3.1945e+02,3.1916e+02,3.1897e+02,3.2831e+02,3.2698e+02,3.2416e+02,3.2153e+02,3.2039e+02,3.2033e+02,3.2066e+02,3.2052e+02,3.1983e+02,3.1933e+02,3.4520e+02,3.4178e+02,3.3306e+02,3.2510e+02,3.2246e+02,3.2300e+02,3.2458e+02,3.2436e+02,3.2217e+02,3.2065e+02,3.5876e+02,3.5366e+02,3.4033e+02,3.2840e+02,3.2540e+02,3.2900e+02,3.3547e+02,3.3512e+02,3.2771e+02,3.2317e+02,3.6112e+02,3.5574e+02,3.4171e+02,3.2939e+02,3.2724e+02,3.3412e+02,3.4550e+02,3.4507e+02,3.3253e+02,3.2518e+02,3.5208e+02,3.4789e+02,3.3691e+02,3.2734e+02,3.2597e+02,3.3212e+02,3.4207e+02,3.4172e+02,3.3085e+02,3.2448e+02,3.3122e+02,3.2954e+02,3.2602e+02,3.2297e+02,3.2244e+02,3.2433e+02,3.2705e+02,3.2690e+02,3.2387e+02,3.2176e+02,3.2371e+02,3.2305e+02,3.2186e+02,3.2084e+02,3.2061e+02,3.2118e+02,3.2192e+02,3.2186e+02,3.2098e+02,3.2029e+02
7.2000e-02,3.2070e+02,3.2063e+02,3.2052e+02,3.2041e+02,3.2034e+02,3.2031e+02,3.2029e+02,3.2027e+02,3.2024e+02,3.2021e+02,3.2138e+02,3.2120e+02,3.2086e+02,3.2053e+02,3.2035e+02,3.2029e+02,3.2030e+02,3.2025e+02,3.2013e+02,3.2004e+02,3.2381e+02,3.2320e+02,3.2197e+02,3.2080e+02,3.2023e+02,3.2016e+02,3.2034e+02,3.2022e+02,3.1967e+02,3.1936e+02,3.3272e+02,3.3088e+02,3.2682e+02,3.2303e+02,3.2143e+02,3.2135e+02,3.2185e+02,3.2165e+02,3.2054e+02,3.1982e+02,3.6022e+02,3.5540e+02,3.4102e+02,3.2805e+02,3.2425e+02,3.2492e+02,3.2712e+02,3.2680e+02,3.2366e+02,3.2159e+02,3.7982e+02,3.7272e+02,3.5142e+02,3.3249e+02,3.2819e+02,3.3346e+02,3.4355e+02,3.4305e+02,3.3147e+02,3.2496e+02,3.8119e+02,3.7383e+02,3.5244e+02,3.3370e+02,3.3066e+02,3.4098e+02,3.5930e+02,3.5869e+02,3.3848e+02,3.2768e+02,3.6837e+02,3.6262e+02,3.4566e+02,3.3094e+02,3.2901e+02,3.3826e+02,3.5431e+02,3.5381e+02,3.3623e+02,3.2682e+02,3.3632e+02,3.3406e+02,3.2922e+02,3.2502e+02,3.2427e+02,3.2681e+02,3.3054e+02,3.3033e+02,3.2614e+02,3.2330e+02,3.2608e+02,3.2518e+02,3.2355e+02,3.2215e+02,3.2182e+02,3.2255e+02,3.2353e+02,3.2344e+02,3.2227e+02,3.2135e+02,3.1981e+02,3.1975e+02,3.1966e+02,3.1957e+02,3.1950e+02,3.1947e+02,3.1946e+02,3.1944e+02,3.1941e+02,3.1939e+02,3.2037e+02,3.2022e+02,3.1996e+02,3.1970e+02,3.1954e+02,3.1949e+02,3.1948e+02,3.1944e+02,3.1936e+02,3.1930e+02,3.2232e+02,3.2185e+02,3.2098e+02,3.2013e+02,3.1969e+02,3.1959e+02,3.1965e+02,3.1956e+02,3.1927e+02,3.1907e+02,3.2832e+02,3.2700e+02,3.2435e+02,3.2184e+02,3.2066e+02,3.2053e+02,3.2077e+02,3.2062e+02,3.1996e+02,3.1949e+02,3.4225e+02,3.3913e+02,3.3190e+02,3.2524e+02,3.2275e+02,3.2301e+02,3.2419e+02,3.2394e+02,3.2213e+02,3.2081e+02,3.5263e+02,3.4814e+02,3.3769e+02,3.2826e+02,3.2546e+02,3.2784e+02,3.3217e+02,3.3183e+02,3.2661e+02,3.2314e+02,3.5362e+02,3.4900e+02,3.3842e+02,3.2907e+02,3.2704e+02,3.3172e+02,3.3917e+02,3.3877e+02,3.3034e+02,3.2494e+02,3.4616e+02,3.4257e+02,3.3434e+02,3.2716e+02,3.2588e+02,3.3015e+02,3.3671e+02,3.3639e+02,3.2907e+02,3.2436e+02,3.3067e+02,3.2908e+02,3.2598e+02,3.2330e+02,3.2273e+02,3.2424e+02,3.2636e+02,3.2621e+02,3.2377e+02,3.2198e+02,3.2415e+02,3.2346e+02,3.2226e+02,3.2123e+02,3.2096e+02,3.2146e+02,3.2212e+02,3.2204e+02,3.2123e+02,3.2058e+02
