UnitName,Power
Core0,0.24639859422608867
Core1,0.24639859422608867
Core2,0.24639859422608867
Core3,0.24639859422608867
Core4,2.6703216568102617
Core5,0.24639859422608867
Core6,0.24639859422608867
Core7,2.6698294881142965
Core8,0.24639859422608867
Core9,0.24639859422608867
L3_0,0.2178546472746928
L3_1,0.2178546472746928
L3_2,0.2178546472746928
L3_3,0.2178546472746928
L3_4,0.2178546472746928
L3_5,0.2178546472746928
L3_6,0.2178546472746928
L3_7,0.2178546472746928
L3_8,0.2178546472746928
L3_9,0.2178546472746928
IO,2.8365078063671034
MemController,1.2156462027287587
Si_0,0.0
Si_1,0.0
Si_2,0.0
Si_3,0.0
Si_4,0.0
