UnitName,Power
Core0,14.018709177650875
Core1,14.037705402904386
Core2,0.24640997369250017
Core3,0.24640997369250017
Core4,0.24640997369250017
Core5,0.24640997369250017
Core6,0.24640997369250017
Core7,0.24640997369250017
Core8,13.89272589642892
Core9,13.92815767133098
L3_0,0.248558399534871
L3_1,0.248558399534871
L3_2,0.248558399534871
L3_3,0.248558399534871
L3_4,0.248558399534871
L3_5,0.248558399534871
L3_6,0.248558399534871
L3_7,0.248558399534871
L3_8,0.248558399534871
L3_9,0.248558399534871
IO,2.8365078063671034
MemController,1.2156462027287587
Si_0,0.0
Si_1,0.0
Si_2,0.0
Si_3,0.0
Si_4,0.0
