unit_0,0.0
unit_1,0.0
unit_2,0.0
unit_3,0.0
unit_4,0.0
unit_5,0.0
unit_6,0.0
unit_7,0.0
unit_8,0.0
unit_9,0.0
unit_10,0.0
unit_11,0.0
unit_12,0.0
unit_13,0.0
unit_14,0.0
unit_15,0.000135
unit_16,6.75e-05
unit_17,6.75e-05
unit_18,0.0
unit_19,0.000135
unit_20,0.0
unit_21,6.75e-05
unit_22,0.0
unit_23,0.0
unit_24,0.0
unit_25,0.0
unit_26,0.0
unit_27,0.0
unit_28,0.0
unit_29,6.75e-05
unit_30,0.0
unit_31,6.75e-05
unit_32,6.75e-05
unit_33,0.0002025
unit_34,0.0003375
unit_35,6.75e-05
unit_36,0.0
unit_37,0.000135
unit_38,0.0002025
unit_39,0.0002025
unit_40,0.0003375
unit_41,0.0
unit_42,0.0
unit_43,0.0
unit_44,0.0
unit_45,0.0
unit_46,0.0
unit_47,0.000135
unit_48,6.75e-05
unit_49,0.00027
unit_50,0.0002025
unit_51,0.0002025
unit_52,6.75e-05
unit_53,0.0
unit_54,6.75e-05
unit_55,0.0
unit_56,0.000135
unit_57,0.0003375
unit_58,0.000135
unit_59,0.00027
unit_60,0.00040500000000000003
unit_61,0.0003375
unit_62,0.000135
unit_63,0.0
unit_64,6.75e-05
unit_65,0.0
unit_66,6.75e-05
unit_67,0.000135
unit_68,6.75e-05
unit_69,6.75e-05
unit_70,0.0
unit_71,0.00027
unit_72,6.75e-05
unit_73,0.00027
unit_74,6.75e-05
unit_75,0.00027
unit_76,0.0003375
unit_77,0.00027
unit_78,0.0002025
unit_79,0.0002025
unit_80,0.0003375
unit_81,0.0002025
unit_82,0.0003375
unit_83,0.000135
unit_84,0.00027
unit_85,0.0002025
unit_86,0.0003375
unit_87,0.0002025
unit_88,0.0002025
unit_89,0.0002025
unit_90,0.0003375
unit_91,0.00027
unit_92,0.00027
unit_93,0.0002025
unit_94,0.0
unit_95,0.000135
unit_96,0.00027
unit_97,0.000135
unit_98,0.0002025
unit_99,0.0
unit_100,0.00027
unit_101,0.0003375
unit_102,0.000135
unit_103,0.000135
unit_104,6.75e-05
unit_105,0.0
unit_106,0.0
unit_107,0.0
unit_108,0.0
unit_109,0.0
unit_110,0.0
unit_111,0.0
unit_112,0.0
unit_113,0.0
unit_114,0.0
unit_115,0.0
unit_116,0.0
unit_117,0.0
unit_118,0.0
unit_119,0.0
unit_120,0.0
unit_121,0.0
unit_122,0.0
unit_123,0.0
unit_124,0.0
unit_125,0.0
unit_126,0.0
unit_127,0.0
unit_128,0.0
unit_129,0.0
unit_130,0.0
unit_131,0.0
unit_132,0.0
unit_133,0.0
unit_134,6.75e-05
unit_135,6.75e-05
unit_136,0.00027
unit_137,0.00020250894
unit_138,0.00040500000000000003
unit_139,0.00054000447
unit_140,0.00040500000000000003
unit_141,0.00040500000000000003
unit_142,0.0003375
unit_143,0.00047252140999999993
unit_144,0.00074251788
unit_145,0.00047251340999999997
unit_146,0.00054001536
unit_147,0.00040501512999999997
unit_148,0.00047251340999999997
unit_149,0.0005400134100000001
unit_150,0.0005400089400000001
unit_151,0.0007424999999999999
unit_152,0.0006075
unit_153,0.0006075
unit_154,0.0006075
unit_155,0.00047250000000000005
unit_156,0.0006075
unit_157,0.00067501341
unit_158,0.0007424999999999999
unit_159,0.0006749999999999999
unit_160,0.0006749999999999999
unit_161,0.0005400240700000001
unit_162,0.0004050223499999999
unit_163,0.0007424999999999999
unit_164,0.0008099999999999998
unit_165,0.0005400178800000001
unit_166,0.00060751811
unit_167,0.00047252131999999997
unit_168,0.00047252186
unit_169,0.0006075
unit_170,0.00027
unit_171,0.00054
unit_172,0.0008774999999999998
unit_173,0.0009449999999999998
unit_174,0.00060751341
unit_175,0.00067500894
unit_176,0.00060751341
unit_177,0.0004725285399999999
unit_178,0.0005400258800000001
unit_179,0.0005400196000000001
unit_180,0.00081002235
unit_181,0.0006749999999999999
