UnitName,Power
Core0,8.033582666606527
Core1,8.008632697925462
Core2,0.24640104841120422
Core3,7.525329743691372
Core4,0.24640104841120422
Core5,0.24640104841120422
Core6,0.24640104841120422
Core7,7.511330151524988
Core8,7.324753354102995
Core9,7.239058404889842
L3_0,0.25895734999129877
L3_1,0.25895734999129877
L3_2,0.25895734999129877
L3_3,0.25895734999129877
L3_4,0.25895734999129877
L3_5,0.25895734999129877
L3_6,0.25895734999129877
L3_7,0.25895734999129877
L3_8,0.25895734999129877
L3_9,0.25895734999129877
IO,2.8365078063671034
MemController,1.2156462027287587
Si_0,0.0
Si_1,0.0
Si_2,0.0
Si_3,0.0
Si_4,0.0
