UnitName,Power
Core0,0.24639883209276148
Core1,0.24639883209276148
Core2,0.24639883209276148
Core3,0.24639883209276148
Core4,7.1133853406822345
Core5,0.24639883209276148
Core6,6.623387698534729
Core7,0.24639883209276148
Core8,0.24639883209276148
Core9,6.753561877114889
L3_0,0.2258798287167355
L3_1,0.2258798287167355
L3_2,0.2258798287167355
L3_3,0.2258798287167355
L3_4,0.2258798287167355
L3_5,0.2258798287167355
L3_6,0.2258798287167355
L3_7,0.2258798287167355
L3_8,0.2258798287167355
L3_9,0.2258798287167355
IO,2.8365078063671034
MemController,1.2156462027287587
Si_0,0.0
Si_1,0.0
Si_2,0.0
Si_3,0.0
Si_4,0.0
