0,337.603179
1,337.646874
2,337.717942
3,337.778863
4,337.778863
5,337.717942
6,337.646874
7,337.603179
8,337.646874
9,337.714431
10,337.835281
11,337.957486
12,337.957486
13,337.835281
14,337.714431
15,337.646874
16,337.717942
17,337.835281
18,338.078699
19,338.406834
20,338.406834
21,338.078699
22,337.835281
23,337.717942
24,337.778863
25,337.957486
26,338.406834
27,339.410365
28,339.410365
29,338.406834
30,337.957486
31,337.778863
32,337.778863
33,337.957486
34,338.406834
35,339.410365
36,339.410365
37,338.406834
38,337.957486
39,337.778863
40,337.717942
41,337.835281
42,338.078699
43,338.406834
44,338.406834
45,338.078699
46,337.835281
47,337.717942
48,337.646874
49,337.714431
50,337.835281
51,337.957486
52,337.957486
53,337.835281
54,337.714431
55,337.646874
56,337.603179
57,337.646874
58,337.717942
59,337.778863
60,337.778863
61,337.717942
62,337.646874
63,337.603179
