UnitName,X,Y,Length (m),Width (m),ConfigFile,Label
Block_0,0,0,0.02,0.00975,,Si
Block_1,0,0.00975,0.00975,0.0005,,Si
Block_2,0.00975,0.00975,0.0005,0.0005,,Si
Block_3,0.01025,0.00975,0.00975,0.0005,,Si
Block_4,0,0.01025,0.02,0.00975,,Si
