UnitName,Power
Core0,2.9381322480976424
Core1,2.9368274488235673
Core2,2.936631804182475
Core3,0.24640317071660098
Core4,0.24640317071660098
Core5,2.8323965344093485
Core6,2.8319715570686816
Core7,2.83243811787718
Core8,2.8338859044663436
Core9,2.833693740331765
L3_0,0.22187178630923218
L3_1,0.22187178630923218
L3_2,0.22187178630923218
L3_3,0.22187178630923218
L3_4,0.22187178630923218
L3_5,0.22187178630923218
L3_6,0.22187178630923218
L3_7,0.22187178630923218
L3_8,0.22187178630923218
L3_9,0.22187178630923218
IO,2.8365078063671034
MemController,1.2156462027287587
Si_0,0.0
Si_1,0.0
Si_2,0.0
Si_3,0.0
Si_4,0.0
