UnitName,Power
Core0,2.7075935317102378
Core1,2.7047888030437384
Core2,2.6978274524203107
Core3,2.660722162298014
Core4,2.6656680852705557
Core5,2.6881195425335047
Core6,2.662398602367259
Core7,2.682082716722452
Core8,2.7076013457048553
Core9,2.725007856140747
L3_0,0.22295598254419713
L3_1,0.22295598254419713
L3_2,0.22295598254419713
L3_3,0.22295598254419713
L3_4,0.22295598254419713
L3_5,0.22295598254419713
L3_6,0.22295598254419713
L3_7,0.22295598254419713
L3_8,0.22295598254419713
L3_9,0.22295598254419713
IO,2.8365078063671034
MemController,1.2156462027287587
Si_0,0.0
Si_1,0.0
Si_2,0.0
Si_3,0.0
Si_4,0.0
